serviceId;providerId;name;category;lat;lng;city;address;description;galleryUrls;priceFrom;ratingAverage;amenities;
s201;u010;Can Tho City Motorbike Taxi;Car;100.333;1.057.892;Cần Thơ;City Center;Thuê xe ôm (xe máy) theo giờ để khám phá thành phố.;https://cdn.example.com/cars/s201/1.jpg;50000;4.2;"Tài xế địa phương;Giá theo giờ";
s202;u001;The Five Elements Villa Da Lat;Hotel;119.404;1.084.452;Đà Lạt;Ho Chi Minh St;Biệt thự nghỉ dưỡng 4 phòng ngủ, phù hợp gia đình lớn.;https://cdn.example.com/hotels/s202/img1.jpg;5000000;4.7;"Villa riêng;Bếp;BBQ";
s203;u002;Ha Long Bay Sea Plane Tour;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Tour ngắm Vịnh Hạ Long từ trên máy bay thủy phi cơ.;https://cdn.example.com/tours/s203/1.jpg;3000000;4.9;"Máy bay;Ngắm cảnh 25 phút";
s204;u003;Nha Trang Dam Market Shopping Trip;Experience;122.333;1.091.966;Nha Trang;Ben Cho St;Tham quan và mua sắm đặc sản tại Chợ Đầm.;https://cdn.example.com/exp/s204/1.jpg;0;4.3;"Mua sắm;Ẩm thực";
s205;u004;Phu Quoc Private Car to Northern Island;Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe riêng 7 chỗ khám phá Bắc Đảo (Mũi Gành Dầu, Rạch Vẹm).;https://cdn.example.com/cars/s205/1.jpg;1200000;4.6;"Xe 7 chỗ;Chờ đợi";
s206;u005;HCMC Artinus 3D Museum Ticket;Experience;107.500;1.066.667;TP.HCM;District 7;Vé tham quan Bảo tàng 3D Artinus.;https://cdn.example.com/exp/s206/1.jpg;150000;4.4;"Vé vào cửa;Chụp ảnh";
s207;u006;The Blossom Resort Island;Hotel;160.645;1.082.177;Đà Nẵng;Hai Chau District;Resort biệt lập trên đảo, phong cách Nhật Bản.;https://cdn.example.com/hotels/s207/img1.jpg;2500000;4.7;"Onsen;Spa;Yên tĩnh";
s208;u007;Sapa Y Linh Ho - Lao Chai - Ta Van Trek;Tour;223.392;1.038.580;Sapa;Muong Hoa Valley;Trekking 1 ngày qua 3 bản làng nổi tiếng.;https://cdn.example.com/tours/s208/1.jpg;600000;4.7;"Hướng dẫn viên;Lunch;Phí vào bản";
s209;u008;Ninh Binh Bai Dinh Pagoda Tour;Tour;202.500;1.058.500;Ninh Bình;Gia Sinh Commune;Tham quan Quần thể Chùa Bái Đính lớn nhất Việt Nam.;https://cdn.example.com/tours/s209/1.jpg;350000;4.5;"Xe đưa đón;Hướng dẫn viên;Xe điện";
s210;u009;Mui Ne Fishing Boat Charter;Tour;109.333;1.082.833;Phan Thiết;Fishing Harbor;Thuê thuyền đánh bắt cá riêng theo giờ.;https://cdn.example.com/tours/s210/1.jpg;800000;4.3;"Thuyền;Dụng cụ câu";
s211;u010;Hue Citadel Night Light Show;Experience;164.674;1.075.851;Huế;Imperial Citadel;Vé xem chương trình chiếu sáng nghệ thuật tại Đại Nội.;https://cdn.example.com/exp/s211/1.jpg;150000;4.5;"Vé xem show;Ánh sáng";
s212;u001;Mercure Hanoi La Gare;Hotel;210.285;1.058.548;Hà Nội;Ly Thuong Kiet St;Khách sạn 4 sao gần Ga Hà Nội, phong cách Pháp.;https://cdn.example.com/hotels/s212/img1.jpg;1600000;4.4;"Nhà hàng;Quầy Bar;Phòng Gym";
s213;u002;Hoi An Thu Bon River Sunset Cruise;Tour;158.791;1.083.283;Hội An;Thu Bon River;Du thuyền ngắm hoàng hôn trên Sông Thu Bồn.;https://cdn.example.com/tours/s213/1.jpg;350000;4.6;"Thuyền;Đồ uống";
s214;u003;Nha Trang Private Beach Day Pass;Experience;122.333;1.091.966;Nha Trang;Bai Dai Beach;Vé vào bãi biển riêng của một resort, bao gồm ghế và khăn.;https://cdn.example.com/exp/s214/1.jpg;200000;4.4;"Ghế nằm;Khăn tắm";
s215;u004;Phu Quoc Southern Island Motorbike Rental;Car;102.241;1.039.575;Phú Quốc;An Thoi Town;Thuê xe máy khám phá khu vực Nam Đảo.;https://cdn.example.com/cars/s215/1.jpg;180000;4.3;"Xe số;Giao nhận";
s216;u005;HCMC Notre Dame Cathedral Visit;Experience;107.500;1.066.667;TP.HCM;Cong Xa Paris;Tham quan Nhà thờ Đức Bà Sài Gòn (chỉ ngoại thất khi trùng tu).;https://cdn.example.com/exp/s216/1.jpg;0;4.6;"Tham quan miễn phí;Kiến trúc";
s217;u006;Pullman Phu Quoc Beach Resort;Hotel;102.241;1.039.575;Phú Quốc;Long Beach;Resort 5 sao bãi biển, thiết kế hiện đại.;https://cdn.example.com/hotels/s217/img1.jpg;3500000;4.7;"Hồ bơi lớn;Bãi biển riêng;Kid's Club";
s218;u007;Da Lat Golden Valley Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Lat Commune;Vé vào cổng Thung Lũng Vàng.;https://cdn.example.com/exp/s218/1.jpg;70000;4.3;"Vé vào cửa;Ngắm cảnh";
s219;u008;Hanoi West Lake Cycling Tour;Tour;210.333;1.058.500;Hà Nội;West Lake;Tour đạp xe vòng quanh Hồ Tây, tham quan Phủ Tây Hồ.;https://cdn.example.com/tours/s219/1.jpg;250000;4.5;"Xe đạp;Hướng dẫn";
s220;u009;Mui Ne Wine Castle Entrance Ticket;Experience;109.333;1.082.833;Phan Thiết;Ham Tien Ward;Vé tham quan Lâu Đài Rượu Vang R.D.;https://cdn.example.com/exp/s220/1.jpg;150000;4.4;"Vé vào cửa;Thử rượu";
s221;u010;Can Tho City Motorbike Street Food Tour;Tour;100.333;1.057.892;Cần Thơ;City Center;Tour ẩm thực đường phố bằng xe máy (người dân địa phương lái).;https://cdn.example.com/tours/s221/1.jpg;400000;4.7;"Xe máy có tài xế;5-7 món ăn";
s222;u001;The Oriental Hotel Da Lat;Hotel;119.404;1.084.452;Đà Lạt;3 Thang 4 St;Khách sạn 4 sao, kiến trúc kiểu Pháp, view hồ.;https://cdn.example.com/hotels/s222/img1.jpg;1200000;4.5;"View hồ;Nhà hàng Pháp";
s223;u002;Ha Long Bay Bamboo Boat Ride;Experience;209.100;1.072.000;Hạ Long;Bay Area;Chèo thuyền nan tham quan các khu vực yên tĩnh của Vịnh.;https://cdn.example.com/exp/s223/1.jpg;150000;4.6;"Thuyền nan;Áo phao";
s224;u003;Nha Trang Private Half-Day City Tour;Tour;122.333;1.091.966;Nha Trang;City Center;Tour riêng tham quan các điểm nổi bật trong thành phố.;https://cdn.example.com/tours/s224/1.jpg;800000;4.7;"Xe riêng;Hướng dẫn viên;Nước suối";
s225;u004;Phu Quoc Safari River Safari Tour;Experience;103.500;1.039.000;Phú Quốc;Ganh Dau Commune;Trải nghiệm River Safari trong Vinpearl Safari.;https://cdn.example.com/exp/s225/1.jpg;150000;4.5;"Thuyền;Xem động vật";
s226;u005;HCMC Post Office Visit;Experience;107.500;1.066.667;TP.HCM;Cong Xa Paris;Tham quan Bưu điện Trung tâm Sài Gòn (kiến trúc Pháp).;https://cdn.example.com/exp/s226/1.jpg;0;4.5;"Tham quan miễn phí;Kiến trúc";
s227;u006;Da Nang Mikazuki Japanese Resort & Spa;Hotel;160.645;1.082.177;Đà Nẵng;Nguyen Tat Thanh St;Resort phức hợp phong cách Nhật Bản, công viên nước.;https://cdn.example.com/hotels/s227/img1.jpg;3500000;4.7;"Onsen;Công viên nước;Phòng gia đình";
s228;u007;Sapa Cultural Show Ticket;Experience;223.392;1.038.580;Sapa;Sapa Town Center;Vé xem các điệu nhảy và âm nhạc dân tộc Sapa.;https://cdn.example.com/exp/s228/1.jpg;150000;4.3;"Vé xem show;Văn hóa";
s229;u008;Ninh Binh Hoa Lu Ancient Capital Tour;Tour;202.500;1.058.500;Ninh Bình;Hoa Lu District;Tham quan Cố đô Hoa Lư, đền thờ Vua Đinh, Vua Lê.;https://cdn.example.com/tours/s229/1.jpg;400000;4.6;"Xe đưa đón;Hướng dẫn viên;Vé tham quan";
s230;u009;Mui Ne Lotus Pond Sunset View;Experience;109.333;1.082.833;Phan Thiết;Mui Ne;Ngắm hoàng hôn tại Hồ Sen Trắng.;https://cdn.example.com/exp/s230/1.jpg;20000;4.4;"Ngắm cảnh;Chụp ảnh";
s231;u010;Hue Private Car to Bach Ma National Park;Car;164.674;1.075.851;Huế;City Center;Xe riêng 7 chỗ đi Vườn Quốc gia Bạch Mã.;https://cdn.example.com/cars/s231/1.jpg;1200000;4.6;"Xe 7 chỗ;Chờ đợi";
s232;u001;Sofitel Saigon Plaza;Hotel;107.818;1.067.013;TP.HCM;Le Duan Blvd;Khách sạn 5 sao sang trọng, gần Lãnh sự quán.;https://cdn.example.com/hotels/s232/img1.jpg;3800000;4.7;"Hồ bơi;Nhà hàng Pháp;Business Center";
s233;u002;Phu Quoc VinWonders Entrance Ticket;Experience;103.500;1.039.000;Phú Quốc;Ganh Dau Commune;Vé vào cổng công viên giải trí VinWonders Phú Quốc.;https://cdn.example.com/exp/s233/1.jpg;850000;4.6;"Vé vào cửa;Các trò chơi";
s234;u003;Nha Trang Monkey Island Tour;Tour;122.333;1.091.966;Nha Trang;Nha Phu Bay;Tour tham quan Đảo Khỉ, xem xiếc thú.;https://cdn.example.com/tours/s234/1.jpg;500000;4.3;"Tàu;Vé tham quan;Xem show";
s235;u004;Hanoi Half-Day Street Food Tour;Tour;210.333;1.058.500;Hà Nội;Old Quarter;Tour ẩm thực đường phố buổi sáng/chiều.;https://cdn.example.com/tours/s235/1.jpg;450000;4.7;"Ăn 5-6 món;Hướng dẫn viên";
s236;u005;HCMC to Tay Ninh Private Car;Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 4 chỗ đi Tòa Thánh Tây Ninh và Núi Bà Đen.;https://cdn.example.com/cars/s236/1.jpg;2000000;4.6;"Xe 4 chỗ;Chờ đợi";
s237;u006;Hotel Royal Hoi An - MGallery;Hotel;158.791;1.083.283;Hội An;Thu Bon River;Khách sạn 5 sao ven sông, kiến trúc Nhật - Việt.;https://cdn.example.com/hotels/s237/img1.jpg;3000000;4.8;"View sông;Hồ bơi;Dịch vụ cao cấp";
s238;u007;Da Lat ZooDoo Farm Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Vé vào cổng tham quan nông trại ZooDoo (nơi có lạc đà, Alpaca).;https://cdn.example.com/exp/s238/1.jpg;100000;4.6;"Vé vào cửa;Chụp ảnh";
s239;u008;Hoi An Night Market Experience;Experience;158.791;1.083.283;Hội An;Nguyen Hoang St;Tham quan chợ đêm Hội An, mua sắm đèn lồng và đồ lưu niệm.;https://cdn.example.com/exp/s239/1.jpg;0;4.5;"Tham quan miễn phí;Mua sắm";
s240;u009;Mui Ne to Nha Trang Private Car;Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Xe riêng 4 chỗ từ Mũi Né đi Nha Trang.;https://cdn.example.com/cars/s240/1.jpg;1800000;4.6;"Xe 4 chỗ;Lái xe an toàn";
s241;u010;Can Tho to Rach Gia Private Car;Car;100.333;1.057.892;Cần Thơ;City Center;Xe riêng 7 chỗ từ Cần Thơ đi Rạch Giá (đi Phú Quốc).;https://cdn.example.com/cars/s241/1.jpg;1200000;4.5;"Xe 7 chỗ;Đúng giờ";
s242;u001;Amanoi Resort Ninh Thuan;Hotel;119.404;1.091.820;Ninh Thuận;Vinh Hy Bay;Resort nghỉ dưỡng siêu sang, biệt lập, view Vịnh Vĩnh Hy.;https://cdn.example.com/hotels/s242/img1.jpg;15000000;5.0;"Quản gia riêng;Hồ bơi vô cực;Bãi biển riêng";
s243;u002;Ha Long Bay Tuan Chau Island Night Show;Experience;209.100;1.072.000;Hạ Long;Tuan Chau Island;Vé xem show cá heo, nhạc nước tại Đảo Tuần Châu.;https://cdn.example.com/exp/s243/1.jpg;200000;4.3;"Vé xem show;Giải trí";
s244;u003;Nha Trang Hon Tam Mud Bath & Spa;Experience;122.333;1.091.966;Nha Trang;Hon Tam Island;Tắm bùn khoáng nóng và dịch vụ Spa tại Hòn Tằm.;https://cdn.example.com/exp/s244/1.jpg;550000;4.6;"Tắm bùn;Massage;Hồ bơi";
s245;u004;Phu Quoc Pepper Farm Visit;Experience;102.241;1.039.575;Phú Quốc;Khu Tuong Commune;Tham quan vườn tiêu Phú Quốc, tìm hiểu quy trình trồng tiêu.;https://cdn.example.com/exp/s245/1.jpg;0;4.3;"Tham quan miễn phí;Mua sắm";
s246;u005;Hanoi Street Art Murals Tour;Tour;210.333;1.058.500;Hà Nội;Phung Hung St;Tham quan các bức tranh tường nghệ thuật trên phố Phùng Hưng.;https://cdn.example.com/tours/s246/1.jpg;150000;4.4;"Hướng dẫn viên;Chụp ảnh";
s247;u006;The Rixside Hotel Danang;Hotel;160.645;1.082.177;Đà Nẵng;My Khe Beach;Khách sạn 3 sao, view biển, gần chợ đêm.;https://cdn.example.com/hotels/s247/img1.jpg;800000;4.2;"View biển;Ăn sáng";
s248;u007;Sapa Fansipan Legend Funicular Ticket;Experience;223.392;1.038.580;Sapa;Sapa Town Center;Vé tàu hỏa leo núi Mường Hoa (từ Sapa đến Ga cáp treo).;https://cdn.example.com/exp/s248/1.jpg;150000;4.6;"Vé tàu hỏa;Ngắm cảnh";
s249;u008;Ninh Binh Cycling to Tam Coc;Experience;202.500;1.058.500;Ninh Bình;Ninh Hai Commune;Thuê xe đạp tự khám phá cánh đồng lúa Tam Cốc.;https://cdn.example.com/exp/s249/1.jpg;50000;4.5;"Thuê xe đạp;Tự do";
s250;u009;Phan Thiet Poshanu Tower Entrance Ticket;Experience;109.333;1.082.833;Phan Thiết;Phu Hai Ward;Vé tham quan Tháp Chăm Poshanu.;https://cdn.example.com/exp/s250/1.jpg;15000;4.3;"Vé vào cửa;Kiến trúc";
s251;u010;Hue Demilitarized Zone (DMZ) Tour;Tour;170.000;1.070.000;Huế;City Center;Tour tham quan Khu Phi Quân Sự (DMZ) và Địa đạo Vịnh Mốc.;https://cdn.example.com/tours/s251/1.jpg;1500000;4.7;"Xe bus;Hướng dẫn viên;Vé tham quan";
s252;u001;Hanoi to Ha Long Shuttle Bus;Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe bus đưa đón chung từ Hà Nội đi Hạ Long.;https://cdn.example.com/cars/s252/1.jpg;300000;4.3;"Xe shared;Giá rẻ";
s253;u002;Hoi An Ancient House Visit;Experience;158.791;1.083.283;Hội An;Tran Phu St;Vé tham quan Nhà cổ Tấn Ký hoặc Phùng Hưng.;https://cdn.example.com/exp/s253/1.jpg;35000;4.5;"Vé tham quan;Kiến trúc";
s254;u003;Nha Trang Oceanographic Museum Ticket;Experience;122.333;1.091.966;Nha Trang;Cau Da Port;Vé vào cửa Viện Hải dương học Nha Trang.;https://cdn.example.com/exp/s254/1.jpg;40000;4.4;"Vé vào cửa;Xem sinh vật biển";
s255;u004;Phu Quoc Private Car to Ha Tien;Car;102.241;1.039.575;Phú Quốc;Duong Dong Town;Xe riêng 4 chỗ từ Phú Quốc (phà) đi Hà Tiên.;https://cdn.example.com/cars/s255/1.jpg;1500000;4.5;"Bao gồm phí phà;Xe 4 chỗ";
s256;u005;HCMC Museum of Fine Arts Ticket;Experience;107.500;1.066.667;TP.HCM;Pho Duc Chinh St;Vé tham quan Bảo tàng Mỹ thuật TP.HCM.;https://cdn.example.com/exp/s256/1.jpg;30000;4.4;"Vé vào cửa;Nghệ thuật";
s257;u006;The Five Elements Resort & Spa;Hotel;160.645;1.082.177;Đà Nẵng;Truong Sa St;Resort 4 sao, thiết kế hiện đại, gần sân golf.;https://cdn.example.com/hotels/s257/img1.jpg;2000000;4.5;"Spa;Hồ bơi;Nhà hàng";
s258;u007;Da Lat Prenn Waterfall Entrance;Experience;118.900;1.084.000;Đà Lạt;Prenn Pass;Vé vào cổng Thác Prenn.;https://cdn.example.com/exp/s258/1.jpg;50000;4.3;"Vé vào cửa;Ngắm thác";
s259;u008;Sapa Cat Cat Village Entrance Ticket;Experience;223.392;1.038.580;Sapa;Cat Cat Village;Vé vào cổng bản Cát Cát (người H'Mông).;https://cdn.example.com/exp/s259/1.jpg;70000;4.5;"Vé vào cổng;Văn hóa";
s260;u009;Mui Ne Red Sand Dunes ATV Rental;Car;109.333;1.082.833;Phan Thiết;Mui Ne;Thuê xe địa hình ATV trên Đồi Cát Đỏ.;https://cdn.example.com/cars/s260/1.jpg;200000;4.4;Thuê xe ATV 15 phút;
s261;u010;Can Tho to Phu Quoc Ferry Ticket;Car;100.333;1.057.892;Cần Thơ;City Center;Vé phà cao tốc từ Cần Thơ (qua Rạch Giá) đi Phú Quốc.;https://cdn.example.com/cars/s261/1.jpg;450000;4.3;"Vé phà;Nhanh chóng";
s262;u001;Ha Long Bay Indochine Cruise 3D2N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền cao cấp, hải trình khám phá Vịnh Bái Tử Long.;https://cdn.example.com/tours/s262/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn full board;Chèo Kayak";
s263;u002;Hoi An Water Puppet Show Ticket;Experience;158.791;1.083.283;Hội An;Tran Phu St;Vé xem múa rối nước tại Hội An.;https://cdn.example.com/exp/s263/1.jpg;100000;4.4;"Vé xem show;Truyền thống";
s264;u003;Nha Trang Diving for Beginners;Tour;122.333;1.091.966;Nha Trang;Hon Mun Marine Park;Trải nghiệm lặn biển (Diving) cho người mới bắt đầu.;https://cdn.example.com/tours/s264/1.jpg;1200000;4.7;"Thiết bị lặn;Huấn luyện viên;1 lần lặn";
s265;u004;Phu Quoc Prison Visit;Experience;102.241;1.039.575;Phú Quốc;An Thoi Town;Tham quan Di tích lịch sử Nhà tù Phú Quốc.;https://cdn.example.com/exp/s265/1.jpg;0;4.5;"Tham quan miễn phí;Lịch sử";
s266;u005;Hanoi Temple of Literature Entrance Ticket;Experience;210.333;1.058.500;Hà Nội;Quoc Tu Giam St;Vé vào cửa Văn Miếu - Quốc Tử Giám.;https://cdn.example.com/exp/s266/1.jpg;30000;4.6;"Vé vào cửa;Kiến trúc";
s267;u006;The Fusion Suites Da Nang;Hotel;160.645;1.082.177;Đà Nẵng;Vo Nguyen Giap St;Khách sạn căn hộ, hồ bơi vô cực, dịch vụ spa miễn phí.;https://cdn.example.com/hotels/s267/img1.jpg;1800000;4.7;"Spa miễn phí;Hồ bơi vô cực;Căn hộ";
s268;u007;Da Lat Linh An Pagoda Tour;Tour;118.900;1.084.000;Đà Lạt;Nam Ban Town;Tham quan Chùa Linh Ẩn, có tượng Phật Di Lặc lớn.;https://cdn.example.com/tours/s268/1.jpg;500000;4.5;"Xe đưa đón;Hướng dẫn";
s269;u008;Sapa Lao Chai Village Homestay 2D1N;Tour;223.392;1.038.580;Sapa;Lao Chai Village;Trải nghiệm ngủ homestay tại bản Lao Chải (người H'Mông).;https://cdn.example.com/tours/s269/1.jpg;1200000;4.7;"Homestay;Bữa ăn địa phương;Trekking";
s270;u009;Mui Ne to Dalat Private Car;Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Xe riêng 4 chỗ từ Mũi Né đi Đà Lạt.;https://cdn.example.com/cars/s270/1.jpg;1800000;4.7;"Xe 4 chỗ;Ngắm cảnh";
s271;u010;Hue Private Car to Phong Nha;Car;164.674;1.075.851;Huế;City Center;Xe riêng 7 chỗ từ Huế đi Phong Nha (Quảng Bình).;https://cdn.example.com/cars/s271/1.jpg;2500000;4.6;"Xe 7 chỗ;Lái xe an toàn";
s272;u001;The Oriental Jade Hotel;Hotel;210.333;1.058.500;Hà Nội;Hang Trong St;Khách sạn 5 sao, vị trí vàng phố cổ, view hồ Hoàn Kiếm.;https://cdn.example.com/hotels/s272/img1.jpg;3000000;4.8;"Rooftop Pool;Nhà hàng cao cấp;View Hồ Gươm";
s273;u002;Hoi An Cooking Class & Basket Boat Combo;Tour;158.791;1.083.283;Hội An;Cam Thanh Village;Kết hợp học nấu ăn và chèo thuyền thúng.;https://cdn.example.com/tours/s273/1.jpg;700000;4.8;"Chèo thúng;Nấu ăn;Lunch";
s274;u003;Nha Trang Sailing Club Nightlife;Experience;122.333;1.091.966;Nha Trang;Tran Phu Blvd;Vé vào cửa và đồ uống tại khu phức hợp giải trí Sailing Club.;https://cdn.example.com/exp/s274/1.jpg;150000;4.3;"Đồ uống;Nhạc sống";
s275;u004;Phu Quoc Dinh Cau Temple Visit;Experience;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tham quan Dinh Cậu (ngắm hoàng hôn).;https://cdn.example.com/exp/s275/1.jpg;0;4.5;"Tham quan miễn phí;Ngắm cảnh";
s276;u005;HCMC Water Bus Ticket;Experience;107.500;1.066.667;TP.HCM;Bach Dang Port;Vé tàu buýt đường sông (Water Bus), ngắm thành phố từ sông Sài Gòn.;https://cdn.example.com/exp/s276/1.jpg;15000;4.3;"Vé tàu;Ngắm cảnh";
s277;u006;Pullman Danang Beach Resort;Hotel;160.350;1.082.320;Đà Nẵng;Vo Nguyen Giap St;Resort 5 sao ven biển, bãi biển riêng.;https://cdn.example.com/hotels/s277/img1.jpg;3500000;4.7;"Bãi biển riêng;Hồ bơi;Nhà hàng";
s278;u007;Da Lat Secret Garden Wedding Venue;Experience;119.404;1.084.452;Đà Lạt;Tuyen Lam Lake;Vé vào cổng khu chụp ảnh Cây Thông Cô Đơn (Secret Garden).;https://cdn.example.com/exp/s278/1.jpg;50000;4.4;"Vé vào cổng;Chụp ảnh";
s279;u008;Sapa Silver Waterfall Entrance Ticket;Experience;223.392;1.038.580;Sapa;Hoang Lien Son;Vé tham quan Thác Bạc.;https://cdn.example.com/exp/s279/1.jpg;20000;4.3;"Vé vào cửa;Ngắm thác";
s280;u009;Mui Ne White Sand Dunes ATV Tour;Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe ATV khám phá Đồi Cát Trắng.;https://cdn.example.com/tours/s280/1.jpg;450000;4.7;"Xe ATV;Hướng dẫn";
s281;u010;Hue Thien Mu Pagoda Tour;Tour;164.674;1.075.851;Huế;Huong River;Tour tham quan Chùa Thiên Mụ bằng thuyền rồng.;https://cdn.example.com/tours/s281/1.jpg;250000;4.6;"Thuyền rồng;Hướng dẫn";
s282;u001;Ha Long Bay Aclass Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 3 sao, hải trình 2 ngày 1 đêm.;https://cdn.example.com/tours/s282/1.jpg;2500000;4.5;"Cabin;Bữa ăn;Kayaking";
s283;u002;Hanoi Old Quarter Hotel;Hotel;210.333;1.058.500;Hà Nội;Hang Bong St;Khách sạn 3 sao, vị trí trung tâm Phố Cổ.;https://cdn.example.com/hotels/s283/img1.jpg;800000;4.3;"Vị trí trung tâm;Ăn sáng";
s284;u003;Nha Trang I-Resort Mud Bath & Hot Springs;Experience;122.333;1.091.966;Nha Trang;Thap Ba St;Vé tắm bùn khoáng nóng tại I-Resort.;https://cdn.example.com/exp/s284/1.jpg;300000;4.5;"Tắm bùn;Hồ bơi khoáng";
s285;u004;Phu Quoc Vinpearl Safari Entrance Ticket;Experience;103.500;1.039.000;Phú Quốc;Ganh Dau Commune;Vé vào cổng Vinpearl Safari.;https://cdn.example.com/exp/s285/1.jpg;650000;4.6;"Vé vào cửa;Xem show";
s286;u005;HCMC Fine Arts Museum Ticket;Experience;107.500;1.066.667;TP.HCM;Pho Duc Chinh St;Vé vào Bảo tàng Mỹ thuật TP.HCM.;https://cdn.example.com/exp/s286/1.jpg;30000;4.4;"Vé vào cửa;Nghệ thuật";
s287;u006;Da Nang Airport Transfer to City Center;Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe riêng 4 chỗ đón/trả sân bay Đà Nẵng về trung tâm.;https://cdn.example.com/cars/s287/1.jpg;200000;4.6;"Giá cố định;Xe 4 chỗ";
s288;u007;Da Lat Valley of Love Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Mai Anh Dao St;Vé vào cổng Thung Lũng Tình Yêu.;https://cdn.example.com/exp/s288/1.jpg;100000;4.3;"Vé vào cửa;Ngắm cảnh";
s289;u008;Sapa Fansipan Peak Trekking 2D1N;Tour;223.392;1.038.580;Sapa;Hoang Lien Son;Tour leo Fansipan 2 ngày 1 đêm (leo bộ).;https://cdn.example.com/tours/s289/1.jpg;3500000;4.8;"Hướng dẫn viên;Porter;Ngủ lều";
