itineraryId;userId;destination;travelProfile;schedule;isSaved;createdAt
i068;u075;Đà Lạt;"{""people"":4,""budget"":""Thấp"",""interests"":[""group"",""cheap""]}";"[{""day"":1,""title"":""Homestay và Chợ"",""activities"":[""Check-in homestay giá rẻ"",""Chợ đêm Đà Lạt""]},{""day"":2,""title"":""Vui chơi"",""activities"":[""Thung lũng Tình Yêu"",""Vườn hoa Thành phố""]}]";TRUE;2026-02-05T15:00:00Z
i069;u079;Hà Nội;"{""people"":1,""budget"":""Thấp"",""interests"":[""backpacking"",""flexi""]}";"[{""day"":1,""title"":""Phố Cổ"",""activities"":[""Đi bộ Phố Cổ"",""Ăn bún chả"",""Cafe vỉa hè""]},{""day"":2,""title"":""Lịch sử free"",""activities"":[""Tham quan Hồ Gươm"",""Cầu Long Biên""]}]";TRUE;2026-02-25T10:00:00Z
i070;u083;TP.HCM;"{""people"":2,""budget"":""Trung bình"",""interests"":[""traditionalfood"",""local""]}";"[{""day"":1,""title"":""Phở và Cơm tấm"",""activities"":[""Phở Dậu"",""Cơm tấm"",""Bánh mì""]},{""day"":2,""title"":""Quán ăn truyền thống"",""activities"":[""Quán ăn lâu đời Q.5"",""Chợ Bến Thành""]}]";TRUE;2026-03-15T19:00:00Z
i071;u087;Đà Nẵng;"{""people"":2,""budget"":""Cao"",""interests"":[""art"",""music""]}";"[{""day"":1,""title"":""Âm nhạc và Nghệ thuật"",""activities"":[""Xem Rồng phun lửa/nước"",""Gallery nghệ thuật""]},{""day"":2,""title"":""Hội An"",""activities"":[""Thả đèn hoa đăng"",""Nghe hát Bài Chòi""]}]";TRUE;2026-04-05T14:00:00Z
i072;u091;Hội An;"{""people"":1,""budget"":""Trung bình"",""interests"":[""streetphotography"",""city""]}";"[{""day"":1,""title"":""Phố cổ buổi sáng"",""activities"":[""Chụp ảnh kiến trúc cổ"",""Cafe sáng""]},{""day"":2,""title"":""Đường phố"",""activities"":[""Đi bộ ven sông Hoài"",""Chụp ảnh người dân""]}]";TRUE;2026-04-25T10:00:00Z
i073;u095;Ninh Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""history"",""royaltomb""]}";"[{""day"":1,""title"":""Cố đô Hoa Lư"",""activities"":[""Tham quan Cố đô Hoa Lư"",""Chùa Bái Đính""]},{""day"":2,""title"":""Tràng An"",""activities"":[""Chèo thuyền Tràng An""]}]";TRUE;2026-05-15T15:00:00Z
i074;u099;TP.HCM;"{""people"":1,""budget"":""Thấp"",""interests"":[""volunteer"",""local""]}";"[{""day"":1,""title"":""Hoạt động tình nguyện"",""activities"":[""Tham gia nấu ăn từ thiện"",""Dạo phố Q.5""]},{""day"":2,""title"":""Khám phá chợ"",""activities"":[""Chợ Bến Thành"",""Chợ hoa Hồ Thị Kỷ""]}]";TRUE;2026-06-05T09:00:00Z
i075;u103;Hà Nội;"{""people"":1,""budget"":""Trung bình"",""interests"":[""digitalnomad"",""cafe""]}";"[{""day"":1,""title"":""Cafe làm việc"",""activities"":[""Cafe yên tĩnh"",""Làm việc"",""Ăn tối Phố Cổ""]},{""day"":2,""title"":""View Hồ Tây"",""activities"":[""Cafe view Hồ Tây"",""Dạo Hồ Gươm""]}]";TRUE;2026-06-25T14:00:00Z
i076;u107;Huế;"{""people"":1,""budget"":""Trung bình"",""interests"":[""warhistory"",""research""]}";"[{""day"":1,""title"":""Lịch sử Chiến tranh"",""activities"":[""Cầu Hiền Lương/Sông Bến Hải"",""DMZ tour""]},{""day"":2,""title"":""Đại Nội"",""activities"":[""Nghiên cứu Đại Nội""]}]";TRUE;2026-07-25T10:00:00Z
i077;u111;Đà Nẵng;"{""people"":2,""budget"":""Trung bình"",""interests"":[""cham"",""architecture""]}";"[{""day"":1,""title"":""Bảo tàng Chăm"",""activities"":[""Bảo tàng Chăm"",""Ngũ Hành Sơn""]},{""day"":2,""title"":""Mỹ Sơn"",""activities"":[""Tour Thánh địa Mỹ Sơn""]}]";TRUE;2026-08-15T15:00:00Z
i078;u115;Phú Quốc;"{""people"":4,""budget"":""Cao"",""interests"":[""family"",""golf""]}";"[{""day"":1,""title"":""Golf và Giải trí"",""activities"":[""Chơi golf Vinpearl"",""Spa""]},{""day"":2,""title"":""VinWonders"",""activities"":[""Chơi VinWonders"",""Safari""]}]";TRUE;2026-09-05T12:00:00Z
i079;u119;Mộc Châu;"{""people"":1,""budget"":""Trung bình"",""interests"":[""nature"",""river""]}";"[{""day"":1,""title"":""Thăm Rừng"",""activities"":[""Rừng thông Bản Áng"",""Cafe view đồi chè""]},{""day"":2,""title"":""Tắm thác"",""activities"":[""Thác Dải Yếm"",""Thăm bản làng""]}]";TRUE;2026-09-25T10:00:00Z
i080;u123;TP.HCM;"{""people"":2,""budget"":""Trung bình"",""interests"":[""wellness"",""yoga""]}";"[{""day"":1,""title"":""Yoga và Ăn uống"",""activities"":[""Lớp Yoga Q.1"",""Ăn chay/healthy""]},{""day"":2,""title"":""Massage và Thiền"",""activities"":[""Spa/Massage"",""Thiền ở công viên""]}]";TRUE;2026-10-15T14:00:00Z
i081;u127;Sapa;"{""people"":1,""budget"":""Trung bình"",""interests"":[""solo"",""trekking""]}";"[{""day"":1,""title"":""Trekking Tả Van"",""activities"":[""Trekking bản Tả Van"",""Ngủ homestay""]},{""day"":2,""title"":""Mường Hoa"",""activities"":[""Thăm thung lũng Mường Hoa"",""Dạo Sapa Town""]}]";TRUE;2026-11-05T09:00:00Z
i082;u131;Đà Nẵng;"{""people"":3,""budget"":""Cao"",""interests"":[""limousine"",""privatecar""]}";"[{""day"":1,""title"":""Xe VIP và Bà Nà"",""activities"":[""Xe Limousine đi Bà Nà"",""Cầu Vàng""]},{""day"":2,""title"":""Xe VIP đi Hội An"",""activities"":[""Xe Limousine đi Hội An"",""Thả đèn hoa đăng""]}]";TRUE;2026-12-01T15:00:00Z
i083;u135;Sapa;"{""people"":1,""budget"":""Thấp"",""interests"":[""cheap"",""coupon""]}";"[{""day"":1,""title"":""Săn coupon"",""activities"":[""Tìm hostel/homestay giá rẻ"",""Ăn uống bình dân""]},{""day"":2,""title"":""Đi bộ"",""activities"":[""Trekking tự túc"",""Chợ Sapa""]}]";TRUE;2026-12-25T10:00:00Z
i084;u139;Quảng Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""cave"",""nature""]}";"[{""day"":1,""title"":""Hang Tối"",""activities"":[""Zipline Hang Tối"",""Tắm bùn""]},{""day"":2,""title"":""Phong Nha"",""activities"":[""Động Phong Nha"",""Chèo thuyền""]}]";TRUE;2027-01-15T11:00:00Z
i085;u143;Đà Lạt;"{""people"":4,""budget"":""Trung bình"",""interests"":[""family"",""kids""]}";"[{""day"":1,""title"":""Vui chơi"",""activities"":[""Trượt máng Datanla"",""Thung lũng Tình Yêu""]},{""day"":2,""title"":""Thăm nông trại"",""activities"":[""Vườn dâu tây"",""ZooDoo farm""]}]";TRUE;2027-02-05T14:00:00Z
i086;u147;TP.HCM;"{""people"":2,""budget"":""Trung bình"",""interests"":[""car"",""roadtrip""]}";"[{""day"":1,""title"":""Roadtrip Sài Gòn - Cần Thơ"",""activities"":[""Thuê xe tự lái"",""Nghỉ đêm Cần Thơ""]},{""day"":2,""title"":""Chợ nổi"",""activities"":[""Chợ nổi Cái Răng"",""Thăm vườn trái cây""]}]";TRUE;2027-02-25T08:00:00Z
i087;u151;Huế;"{""people"":1,""budget"":""Cao"",""interests"":[""golf"",""luxury""]}";"[{""day"":1,""title"":""Golf và Nghỉ dưỡng"",""activities"":[""Chơi golf"",""Spa resort""]},{""day"":2,""title"":""Lăng Khải Định"",""activities"":[""Lăng Khải Định"",""Ăn tối Cung Đình""]}]";TRUE;2027-03-15T19:00:00Z
i088;u155;Hà Giang;"{""people"":2,""budget"":""Trung bình"",""interests"":[""trekking"",""local""]}";"[{""day"":1,""title"":""Trekking Tà Làng"",""activities"":[""Trekking Tà Làng"",""Ngủ homestay""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Phượt đèo Mã Pí Lèng"",""Chợ phiên""]}]";TRUE;2027-04-10T09:00:00Z
i089;u159;Nha Trang;"{""people"":2,""budget"":""Cao"",""interests"":[""private"",""relax""]}";"[{""day"":1,""title"":""Nghỉ dưỡng biệt lập"",""activities"":[""Check-in resort biệt lập"",""Bãi biển riêng""]},{""day"":2,""title"":""Lặn biển riêng"",""activities"":[""Thuê tàu riêng lặn biển"",""Spa""]}]";TRUE;2027-05-01T15:00:00Z
i090;u163;Đà Nẵng;"{""people"":2,""budget"":""Trung bình"",""interests"":[""cityview"",""food""]}";"[{""day"":1,""title"":""View và Ẩm thực"",""activities"":[""Khách sạn view sông Hàn"",""Ăn Bánh xèo, Nem lụi""]},{""day"":2,""title"":""Bãi biển"",""activities"":[""Tắm biển Mỹ Khê"",""Ăn hải sản""]}]";FALSE;2027-05-20T10:00:00Z
i091;u167;Phú Quốc;"{""people"":4,""budget"":""Cao"",""interests"":[""villa"",""privatepool""]}";"[{""day"":1,""title"":""Villa và Hồ bơi"",""activities"":[""Check-in villa có hồ bơi riêng"",""BBQ tại villa""]},{""day"":2,""title"":""Bãi biển"",""activities"":[""Bãi Sao"",""Dinh Cậu""]}]";TRUE;2027-06-15T11:00:00Z
i092;u171;Sapa;"{""people"":1,""budget"":""Trung bình"",""interests"":[""trekking"",""adventure""]}";"[{""day"":1,""title"":""Trekking Fansipan"",""activities"":[""Leo Fansipan (tự túc)"",""Ngủ lều""]},{""day"":2,""title"":""Bản Cát Cát"",""activities"":[""Thăm bản Cát Cát"",""Thác Bạc""]}]";TRUE;2027-08-05T08:00:00Z
i093;u175;Mỹ Tho - Bến Tre;"{""people"":2,""budget"":""Thấp"",""interests"":[""homestay"",""localfood""]}";"[{""day"":1,""title"":""Sông nước miền Tây"",""activities"":[""Thăm cồn"",""Ăn trưa"",""Homestay""]},{""day"":2,""title"":""Trải nghiệm"",""activities"":[""Thăm lò kẹo dừa"",""Chèo xuồng ba lá""]}]";TRUE;2027-08-28T09:00:00Z
i094;u179;Đà Lạt;"{""people"":2,""budget"":""Cao"",""interests"":[""wellness"",""ecotherapy""]}";"[{""day"":1,""title"":""Nghỉ dưỡng sinh thái"",""activities"":[""Check-in resort sinh thái"",""Liệu pháp trị liệu""]},{""day"":2,""title"":""Thiên nhiên"",""activities"":[""Rừng thông"",""Thiền""]}]";TRUE;2027-09-18T15:00:00Z
i095;u183;Hà Nội;"{""people"":1,""budget"":""Thấp"",""interests"":[""bicycle"",""city""]}";"[{""day"":1,""title"":""Đạp xe Phố Cổ"",""activities"":[""Thuê xe đạp"",""Đạp xe quanh Hồ Gươm"",""Chợ đêm""]},{""day"":2,""title"":""Hồ Tây"",""activities"":[""Đạp xe Hồ Tây"",""Thăm Chùa Trấn Quốc""]}]";TRUE;2027-10-08T10:00:00Z
i096;u187;Cần Thơ;"{""people"":4,""budget"":""Thấp"",""interests"":[""communitytour"",""local""]}";"[{""day"":1,""title"":""Tour cộng đồng"",""activities"":[""Tham gia hoạt động cộng đồng"",""Ăn tối địa phương""]},{""day"":2,""title"":""Khám phá chợ"",""activities"":[""Chợ nổi Cái Răng"",""Thăm vườn""]}]";TRUE;2027-11-01T15:00:00Z
i097;u191;Đà Nẵng;"{""people"":2,""budget"":""Cao"",""interests"":[""luxury"",""5star""]}";"[{""day"":1,""title"":""Resort 5 sao"",""activities"":[""Check-in resort cao cấp"",""Bãi biển riêng""]},{""day"":2,""title"":""Hội An"",""activities"":[""Xe Limousine đi Hội An"",""Ăn tối cao cấp""]}]";TRUE;2027-12-01T14:00:00Z
i098;u195;Phú Quốc;"{""people"":4,""budget"":""Trung bình"",""interests"":[""family"",""sport""]}";"[{""day"":1,""title"":""Thể thao biển"",""activities"":[""Tắm biển"",""Chơi Kayak"",""Nhà hàng hải sản""]},{""day"":2,""title"":""Giải trí"",""activities"":[""Hòn Thơm Cable Car"",""Công viên nước""]}]";TRUE;2027-12-25T11:00:00Z
i099;u199;Hà Nội;"{""people"":2,""budget"":""Trung bình"",""interests"":[""ethnicfood"",""local""]}";"[{""day"":1,""title"":""Ẩm thực địa phương"",""activities"":[""Phở cuốn"",""Bún chả"",""Cafe Phố Cổ""]},{""day"":2,""title"":""Văn hóa"",""activities"":[""Bảo tàng Dân tộc học"",""Ăn đồ nướng vỉa hè""]}]";TRUE;2028-01-15T16:00:00Z
i100;u005;Mộc Châu;"{""people"":1,""budget"":""Cao"",""interests"":[""trekking"",""mountain""]}";"[{""day"":1,""title"":""Trekking và Đồi chè"",""activities"":[""Trekking đồi chè"",""Ngủ homestay view đẹp""]},{""day"":2,""title"":""Thác Dải Yếm"",""activities"":[""Thác Dải Yếm"",""Thăm bản""]}]";TRUE;2025-03-08T10:00:00Z
i101;u007;Đà Lạt;"{""people"":2,""budget"":""Trung bình"",""interests"":[""history"",""culture""]}";"[{""day"":1,""title"":""Dinh Bảo Đại và nhà thờ"",""activities"":[""Dinh III Bảo Đại"",""Nhà thờ Con Gà"",""Chợ đêm""]},{""day"":2,""title"":""Kiến trúc và thiên nhiên"",""activities"":[""Ga Đà Lạt cổ"",""Hồ Xuân Hương""]}]";TRUE;2025-04-01T15:00:00Z
i102;u011;Nha Trang;"{""people"":3,""budget"":""Cao"",""interests"":[""family"",""resort""]}";"[{""day"":1,""title"":""Nghỉ dưỡng resort"",""activities"":[""Check-in Vinpearl Resort"",""Tắm biển an toàn""]},{""day"":2,""title"":""VinWonders"",""activities"":[""Chơi công viên giải trí"",""Cáp treo""]}]";TRUE;2025-04-15T12:00:00Z
i103;u015;Phú Quốc;"{""people"":1,""budget"":""Thấp"",""interests"":[""backpacking"",""cheap""]}";"[{""day"":1,""title"":""Lang thang Dương Đông"",""activities"":[""Thuê xe máy"",""Chợ đêm Phú Quốc"",""Dinh Cậu""]},{""day"":2,""title"":""Bãi biển giá rẻ"",""activities"":[""Tắm biển"",""Ăn hải sản bình dân""]}]";FALSE;2025-04-30T11:00:00Z
i104;u019;Huế;"{""people"":2,""budget"":""Trung bình"",""interests"":[""history"",""architecture""]}";"[{""day"":1,""title"":""Đại Nội và sông Hương"",""activities"":[""Đại Nội"",""Chùa Thiên Mụ"",""Du thuyền sông Hương""]},{""day"":2,""title"":""Lăng tẩm"",""activities"":[""Lăng Khải Định"",""Lăng Minh Mạng""]}]";TRUE;2025-05-20T10:00:00Z
i105;u023;Hội An;"{""people"":1,""budget"":""Thấp"",""interests"":[""localcraft"",""food""]}";"[{""day"":1,""title"":""Làng nghề"",""activities"":[""Làng gốm Thanh Hà"",""Ăn Cao Lầu, Mì Quảng""]},{""day"":2,""title"":""Phố cổ và ẩm thực"",""activities"":[""Phố cổ"",""Học làm đèn lồng"",""Chợ đêm""]}]";TRUE;2025-05-08T18:00:00Z
i106;u027;Mũi Né;"{""people"":2,""budget"":""Cao"",""interests"":[""beach"",""diving""]}";"[{""day"":1,""title"":""Nghỉ dưỡng và lặn biển"",""activities"":[""Resort ven biển"",""Lặn biển""]},{""day"":2,""title"":""Đồi cát"",""activities"":[""Tour Jeep Đồi Cát Trắng"",""Ăn hải sản""]}]";TRUE;2025-06-05T14:00:00Z
i107;u033;Hà Nội;"{""people"":2,""budget"":""Cao"",""interests"":[""finedining"",""wine""]}";"[{""day"":1,""title"":""Ẩm thực cao cấp"",""activities"":[""Nhà hàng Pháp"",""Wine tasting""]},{""day"":2,""title"":""Phố Cổ"",""activities"":[""Cafe trứng"",""Phố sách""]}]";TRUE;2025-07-01T20:30:00Z
i108;u037;TP.HCM;"{""people"":1,""budget"":""Thấp"",""interests"":[""cheap"",""discount""]}";"[{""day"":1,""title"":""Săn coupon và hostel"",""activities"":[""Hostel Q.1"",""Săn coupon ăn uống""]},{""day"":2,""title"":""Khám phá free"",""activities"":[""Nhà thờ Đức Bà (ngoại thất)"",""Bưu điện Thành phố""]}]";TRUE;2025-07-16T17:40:00Z
i109;u041;Đà Nẵng;"{""people"":2,""budget"":""Trung bình"",""interests"":[""festival"",""culture""]}";"[{""day"":1,""title"":""Lễ hội"",""activities"":[""Tham gia lễ hội (tùy thời điểm)"",""Ăn hải sản""]},{""day"":2,""title"":""Sơn Trà và biển"",""activities"":[""Chùa Linh Ứng"",""Tắm biển Mỹ Khê""]}]";TRUE;2025-08-07T14:00:00Z
i110;u045;Cần Thơ;"{""people"":1,""budget"":""Thấp"",""interests"":[""hostel"",""backpacking""]}";"[{""day"":1,""title"":""Chợ và Hostel"",""activities"":[""Hostel giá rẻ"",""Dạo Bến Ninh Kiều""]},{""day"":2,""title"":""Sông nước"",""activities"":[""Chợ nổi Cái Răng"",""Thăm vườn trái cây""]}]";TRUE;2025-08-27T10:00:00Z
i111;u049;Hà Nội;"{""people"":5,""budget"":""Cao"",""interests"":[""family"",""villa""]}";"[{""day"":1,""title"":""Nghỉ dưỡng ngoại thành"",""activities"":[""Thuê villa/căn hộ"",""Hồ bơi""]},{""day"":2,""title"":""Trung tâm"",""activities"":[""Hồ Gươm"",""Chợ đêm Phố Cổ""]}]";TRUE;2025-09-17T11:00:00Z
i112;u053;Hà Giang;"{""people"":1,""budget"":""Trung bình"",""interests"":[""motorbike"",""phuot""]}";"[{""day"":1,""title"":""Phượt Quản Bạ"",""activities"":[""Thuê xe máy"",""Đèo Quản Bạ"",""Cổng trời""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Phượt Mã Pí Lèng"",""Ngắm sông Nho Quế""]}]";TRUE;2025-10-07T08:00:00Z
i113;u057;Nha Trang;"{""people"":2,""budget"":""Cao"",""interests"":[""shopping"",""city""]}";"[{""day"":1,""title"":""Shopping và City"",""activities"":[""Trung tâm thương mại"",""Tắm biển""]},{""day"":2,""title"":""Tháp Bà"",""activities"":[""Tháp Bà Ponagar"",""Chợ Đầm""]}]";TRUE;2025-10-27T14:00:00Z
i114;u061;Huế;"{""people"":2,""budget"":""Trung bình"",""interests"":[""art"",""streetart""]}";"[{""day"":1,""title"":""Nghệ thuật đường phố"",""activities"":[""Khám phá các bức tường nghệ thuật"",""Cafe yên tĩnh""]},{""day"":2,""title"":""Kiến trúc"",""activities"":[""Đại Nội"",""Chùa Thiên Mụ""]}]";TRUE;2025-11-17T10:00:00Z
i115;u065;Đà Lạt;"{""people"":1,""budget"":""Thấp"",""interests"":[""student"",""cheap""]}";"[{""day"":1,""title"":""Săn hostel/dorm"",""activities"":[""Hostel giá rẻ"",""Chợ đêm""]},{""day"":2,""title"":""Khám phá tự túc"",""activities"":[""Hồ Xuân Hương"",""Vườn hoa""]}]";TRUE;2025-12-07T09:00:00Z
i116;u069;Phú Quốc;"{""people"":1,""budget"":""Trung bình"",""interests"":[""solo"",""hiddenplace""]}";"[{""day"":1,""title"":""Bắc Đảo"",""activities"":[""Thuê xe máy"",""Gành Dầu"",""Bãi Dài""]},{""day"":2,""title"":""Rạch Vẹm"",""activities"":[""Rạch Vẹm (Sao biển)"",""Làng chài""]}]";TRUE;2025-12-27T08:00:00Z
i117;u073;Hội An;"{""people"":2,""budget"":""Cao"",""interests"":[""photography"",""unique""]}";"[{""day"":1,""title"":""Chụp ảnh Phố Cổ"",""activities"":[""Chụp ảnh đèn lồng"",""Phố cổ buổi sớm""]},{""day"":2,""title"":""Mỹ Sơn"",""activities"":[""Tour Mỹ Sơn"",""Chụp ảnh kiến trúc Chăm""]}]";TRUE;2026-01-17T10:00:00Z
i118;u077;Quảng Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""nature"",""adventure""]}";"[{""day"":1,""title"":""Phong Nha"",""activities"":[""Tour Động Phong Nha"",""Khám phá thiên nhiên""]},{""day"":2,""title"":""Hang Tối"",""activities"":[""Zipline Hang Tối"",""Tắm bùn""]}]";TRUE;2026-02-07T14:00:00Z
i119;u081;Đà Nẵng;"{""people"":1,""budget"":""Trung bình"",""interests"":[""boat"",""river""]}";"[{""day"":1,""title"":""Sông Hàn"",""activities"":[""Du thuyền sông Hàn"",""Ngắm Cầu Rồng phun lửa""]},{""day"":2,""title"":""Biển"",""activities"":[""Tắm biển Mỹ Khê"",""Ăn hải sản""]}]";TRUE;2026-02-27T15:00:00Z
i120;u085;Ninh Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""ecology"",""wildlife""]}";"[{""day"":1,""title"":""Tràng An và Cúc Phương"",""activities"":[""Chèo thuyền Tràng An"",""Vườn Quốc gia Cúc Phương""]},{""day"":2,""title"":""Vườn chim"",""activities"":[""Vườn Chim Thung Nham"",""Tam Cốc""]}]";TRUE;2026-03-18T10:00:00Z
i121;u089;Sapa;"{""people"":1,""budget"":""Thấp"",""interests"":[""solo"",""camping""]}";"[{""day"":1,""title"":""Cắm trại tự túc"",""activities"":[""Thuê lều trại"",""Cắm trại Tả Van""]},{""day"":2,""title"":""Sapa Town"",""activities"":[""Chợ Sapa"",""Hồ Sapa""]}]";TRUE;2026-04-07T12:00:00Z
i122;u093;TP.HCM;"{""people"":2,""budget"":""Cao"",""interests"":[""technology"",""smart""]}";"[{""day"":1,""title"":""Khách sạn thông minh"",""activities"":[""Check-in khách sạn smart"",""Shopping mall""]},{""day"":2,""title"":""Tech và City"",""activities"":[""Khu công nghệ cao"",""Cafe hiện đại""]}]";TRUE;2026-04-27T16:00:00Z
i123;u097;Hà Giang;"{""people"":2,""budget"":""Cao"",""interests"":[""climbing"",""adventure""]}";"[{""day"":1,""title"":""Leo núi đá"",""activities"":[""Tour leo núi đá"",""Phượt Quản Bạ""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Phượt Mã Pí Lèng"",""Ngắm sông Nho Quế""]}]";TRUE;2026-05-17T11:00:00Z
i124;u101;Nha Trang;"{""people"":2,""budget"":""Cao"",""interests"":[""watersport"",""adventure""]}";"[{""day"":1,""title"":""Lặn biển và Flyboard"",""activities"":[""Lặn biển"",""Thử Flyboard""]},{""day"":2,""title"":""4 đảo"",""activities"":[""Tour 4 đảo"",""Tắm bùn""]}]";TRUE;2026-06-07T14:00:00Z
i125;u105;Phú Quốc;"{""people"":4,""budget"":""Cao"",""interests"":[""family"",""safebeach""]}";"[{""day"":1,""title"":""Resort và Bãi biển"",""activities"":[""Check-in resort an toàn"",""Bãi biển riêng""]},{""day"":2,""title"":""Giải trí"",""activities"":[""VinWonders"",""Cáp treo Hòn Thơm""]}]";TRUE;2026-06-27T10:00:00Z
